name,id,name_all,kind,cst,n_stars,cst_tidal,n_stars_tidal,ra,dec,l,b,ang_radius_50,ang_radius_c,ang_radius_t,ang_radius_total,radius_50_pc,radius_c_pc,radius_t_pc,radius_total_pc,pmra,pmra_std,pmra_error,pmdec,pmdec_std,pmdec_error,parallax,parallax_std,parallax_error,distance_16,distance_50,distance_84,n_stars_used_for_distance,global_parallax_correction_only,x,y,z,radial_velocity,radial_velocity_std,radial_velocity_error,radial_velocity_n_stars,class_2.5,class_16,class_50,class_84,class_97.5,human_class,log_age_16,log_age_50,log_age_84,a_v_16,a_v_50,a_v_84,differential_a_v_16,differential_a_v_50,differential_a_v_84,distance_modulus_16,distance_modulus_50,distance_modulus_84,min_cluster_size,is_merged_cluster,is_gmm_membership_list,n_unique_strong_crossmatches,crossmatch_type,data_source,family,age_myr,rv_combined,x_helio,y_helio,z_helio,U,V,W,x_helio_err,y_helio_err,z_helio_err,U_err,V_err,W_err,n_rv_combined,mass_16,mass_50,mass_84,n_sne_16,n_sne_50,n_sne_84,n_stars_greater_8M_16,n_stars_greater_8M_50,n_stars_greater_8M_84,weight_score,name_both
Alessi_19,78.0,"Alessi_19,LeDrew_5,MWSC_2887,OC_0068",o,19.52476933999591,164,19.767822806450265,160.0,274.53414340856955,11.897347233145965,39.931504903265335,12.715000406572132,0.667675792626575,0.5190533271423826,2.997526222073282,3.55217970041901,6.695689799590043,5.205157746802987,30.086350213010668,35.66661464554014,-1.009490886611602,0.2479512069744402,0.0196022640656764,-7.074475767849049,0.280119257839135,0.022145371781191,1.708906067631612,0.0613572197496809,0.0048507141326114,573.7043157853127,574.5564017869002,575.4110226500675,130.0,False,-7691.878117678282,359.74683358681744,146.16088634198445,-7.865982802826623,13.618678928380696,2.101407780707293,42.0,0.8322420716285706,0.965662956237793,0.9806471765041352,0.9994232654571532,0.9996128678321838,,7.290292263031006,7.562647104263306,7.762238025665283,0.1855380833148956,0.3420972824096679,0.512357771396637,0.3805813193321228,0.9477867782115936,1.302906513214111,8.613113403320312,8.764111042022705,8.936322212219238,80.0,False,False,2.0,1:m,hunt,none,36.529784001664005,-9.031184,429.7726420252741,359.74741911583936,126.46078222286062,6.342576954525837,-19.201074101132672,-7.842898871302244,1.2766299638245755,1.068621614646247,0.3756489083939698,1.221805307828183,0.9512476719126468,0.3743906414949945,23.0,275.56186859322776,326.7567040603591,381.73473813251314,1.0,3.0,4.0,1.0,3.0,5.0,0.6073996305828389,Alessi_19
Alessi_20,79.0,"Alessi_20,Theia_34",o,24.19854470812674,252,24.19854470812674,252.0,2.6434996348782605,58.75651281997826,117.64268503396066,-3.6949464814101542,0.3866883066455443,0.2821283261608844,1.838439978606077,1.838439978606084,2.863677870050009,2.089328519348728,13.619308776199674,13.619308776199723,8.116656625669163,0.2802835004893037,0.0176562009259368,-2.4272065522271515,0.268815763679878,0.0169338014093063,2.3431181123081606,0.0776058229766004,0.004888707330633,423.961256956158,424.3059897270363,424.6512835746269,216.0,False,-8318.492511620252,375.09382599091646,-6.040642214570376,-9.305288258527051,24.29574509528741,3.3692136429485187,52.0,0.6626992225646973,0.92428457736969,0.9547348022460938,0.9983714818954468,0.9989927411079408,,6.593387603759766,6.825615167617798,6.951789379119873,0.3644972443580627,0.6470093727111816,0.8122225999832153,1.0281877517700195,1.5075092315673828,2.091453313827514,7.873700141906738,8.067862510681152,8.215543746948242,80.0,False,False,2.0,1:m,hunt,none,6.692912813453869,-10.0637805,-196.4501516954731,375.0936030880589,-27.34409880546457,-9.804242111533274,-15.048507196275745,-6.87022548093045,0.319476597441735,0.6099950903703188,0.0444682764104698,0.8422728592392367,1.5028195654679466,0.1532991370525743,24.0,223.37066435978733,274.1806193979522,333.8366251133604,0.0,0.0,2.0,1.0,3.0,5.0,0.983771553873874,Alessi_20
Alessi_33,84.0,"ASCC_32,Alessi_33,MWSC_1069,Theia_87",o,17.498278694964426,194,17.896980601853894,188.0,105.70988129253946,-26.36541843723381,237.84087733108083,-9.372120833499228,0.3316650237313071,0.8008716625713734,0.8008716625713734,1.0368856397569264,4.507016271085146,10.883681222371695,10.883681222371695,14.091683321101412,-3.217721840741349,0.1075768327960763,0.007845846900585,3.488270866258065,0.0904707391578494,0.0065982567990339,1.2487235067700555,0.047147711866988,0.0034386002953116,777.6197263138898,778.5871518520739,779.5569875090999,170.0,False,-8531.185743940272,-650.3319953183295,-104.94370256583406,34.106939150170994,14.241725398836332,1.8541147201624413,59.0,0.996652364730835,0.9992667436599731,0.9996458292007446,0.9999997615814208,0.9999997615814208,TP,6.976280212402344,7.195734024047852,7.39883279800415,0.0214265584945678,0.1389497965574264,0.2011177539825439,0.2457042932510376,0.7339420318603516,1.077792763710022,9.285870552062988,9.44895315170288,9.616968154907228,40.0,False,False,3.0,1:m,hunt,cr135,15.694013579287796,33.2930085,-408.8885896745919,-650.3325619044685,-126.78972036335526,-31.55987515335213,-17.783183509986245,-10.679966157968884,1.0173864236732015,1.6181413129695557,0.3154750301583817,0.7573905499627394,1.1889502187959284,0.2446585010640823,28.0,448.362253433874,545.0343837212848,652.4381877696862,1.0,3.0,4.0,3.0,6.0,8.0,0.2915101134770059,Alessi_33
Alessi_34,85.0,"ASCC_44,Alessi_34,MWSC_1414",o,26.46343480941832,857,28.299082182968263,472.0,120.06233695170631,-50.655175018976834,264.8817887176079,-10.7051729699329,1.008424586775234,0.9953964802341468,3.727327909294961,6.453628396392919,8.545938011575378,8.435508392271055,31.62877144131322,54.918355449885645,-5.009656117821647,0.387861880239977,0.0178527901099621,5.743214841357374,0.3567661946901768,0.0164214951677974,2.0451009179762374,0.1197424072642298,0.0055115910406746,485.2556874032146,485.5054368250207,485.7554434592395,393.0,False,-8164.763061380027,-475.1534070265886,-69.27669486293348,12.330112236771804,17.95805643985166,1.6192234189458174,123.0,0.9364421367645264,0.9801275730133056,0.988156110048294,0.999485194683075,0.9999373555183412,,7.0753254890441895,7.314842224121094,7.510607719421387,0.3467627763748169,0.555046409368515,0.7395087480545044,0.6189045906066895,1.0905280113220217,1.5231763124465942,8.206171035766602,8.368618488311768,8.514829635620117,20.0,False,False,1.0,1:1,hunt,cr135,20.64629955203404,12.467033,-42.55856052175329,-475.1535790835925,-90.18522271981482,-18.24314069733736,-10.703166574593991,-5.848643567819615,0.0438077449668128,0.489100349198452,0.0928323511944739,0.1564468141403134,0.7471299445360658,0.1618926886998105,94.0,1246.3900961534066,1376.3043567511277,1456.074610808657,7.0,10.0,12.0,11.0,15.0,20.0,0.42625708037421,Alessi_34
Alessi_36,86.0,"Alessi_36,FoF_2385,UBC_7",o,18.347216169415336,198,18.347216169415336,198.0,106.5651263667762,-37.595939414133866,248.5440817357884,-13.451094394973284,0.5876344862223659,0.6320035752952764,2.0440630454012862,2.0440630454013085,2.82371328324326,3.0369332278020926,9.825998300387583,9.825998300387692,-9.66925079091659,0.2320140704550972,0.0164885220085359,7.046139478373788,0.2664322511598622,0.0189345156025068,3.5982377273895345,0.0661966664756366,0.004704392237653,275.17891230096217,275.3092010754024,275.4396132837616,150.0,False,-8220.078815543891,-249.20119526872676,-42.99060485057063,14.545953447841368,12.082308788066891,1.8214765841468892,44.0,0.9837387800216676,0.9968706369400024,0.9984844624996184,0.9999991655349731,0.9999991655349731,,7.1650919914245605,7.460958003997803,7.783838272094727,7.581525551358936e-06,0.1432487517595291,0.2371146976947784,0.0635784417390823,0.5781543850898743,0.8602953553199768,7.053791522979736,7.221785545349121,7.374758243560791,80.0,False,False,3.0,1:m,hunt,cr135,28.90400368960557,15.570191,-97.94162329981675,-249.20138044147865,-64.04113215921882,-17.440997669779552,-7.479479345517177,-11.046797145967796,0.0927447297493273,0.2359784727219391,0.0606430370953319,0.2260674610818331,0.5673514851399124,0.1419614430928658,32.0,172.66353511173537,204.16251647531325,239.2461391418909,1.0,2.0,3.0,1.0,3.0,4.0,0.662949369540273,Alessi_36 / UBC_7
BH_23,132.0,"BH_23,Theia_80",o,27.445904580452662,300,27.445904580452662,300.0,123.44775389063544,-36.3562227005106,253.9906774307608,-1.04650702029986,1.1414860956653612,1.003448701290012,4.615701078148419,4.615701078148419,8.517143822791285,7.486959289965755,34.50996218355106,34.50996218355106,-7.183005287871148,0.2362065025620692,0.013637388783855,7.316830376254332,0.2696749075217677,0.015569688045138,2.2956443644686444,0.0730046293193391,0.0042149242389609,427.1330038645993,427.4531512560506,427.7737789252194,237.0,False,-8239.862593127405,-410.80650966841904,13.29411637994351,21.610470852068197,10.212897001522776,1.474104708258774,48.0,0.9903533458709716,0.9974845051765442,0.998673677444458,0.9999802112579346,0.9999940991401672,,6.730814456939697,6.973596096038818,7.153571605682373,0.0012114346027374,0.1115240603685379,0.1698432564735412,0.0179414041340351,0.5169851183891296,0.7574732899665833,7.949607372283935,8.128100395202637,8.282034873962402,20.0,False,False,2.0,m:m,hunt,gamma_velorum,9.41014024522808,23.001686,-117.86924730055628,-410.8066307790364,-7.806994780626212,-26.457349146298395,-16.007464324659608,-4.203882872258765,0.1766922851366104,0.6158210390238992,0.0117031013553514,0.3001735811130023,0.9549462286033878,0.0596306338748715,24.0,174.18165805279287,201.5922814861683,239.1589370512997,0.0,0.0,1.0,1.0,2.0,4.0,0.3227716354464418,BH_23
BH_56,136.0,"BH_56,ESO_260-12,MWSC_1605,Magakian_425,vdBergh-Hagen_56",o,24.020468431072253,302,24.020468431072253,302.0,134.3693654984192,-43.22044909457251,264.5064995660752,1.5302047628702224,0.2378850495730957,0.2664366540451346,0.8054544017083275,0.805454401708333,3.653452994269725,4.09195624725374,12.370961326565896,12.37096132656598,-5.516753053145487,0.2043940524262725,0.0117615560571244,5.39024587570338,0.2090461102936663,0.0120292519060928,1.1034816222712476,0.1003924937421079,0.0057769388533858,878.583559382575,879.9469945418327,881.3146679883394,210.0,False,-8206.123544118314,-875.5930511294054,44.51222385904577,13.226300866125133,14.43954144628662,2.28309196693338,40.0,0.7829679846763611,0.9469503164291382,0.9687651097774506,0.9982236623764038,0.9984085559844972,,6.6733222007751465,6.878802061080933,7.022340774536133,0.4420449137687683,0.6667534112930298,0.8538358807563782,1.2876896858215332,1.752156674861908,2.193668365478516,9.530494689941406,9.687382221221924,9.859580993652344,80.0,False,False,1.0,m:1,hunt,none,7.564880309764256,17.64888,-84.2097796495949,-875.59309494824,23.498048717556458,-34.7696316621218,-15.363649292371791,-2.3517582742678025,0.2613635313458076,2.717595322893544,0.0729313509440885,0.2410184025160538,1.087066444739269,0.1319458371864106,26.0,453.3050413221996,512.1157320130251,581.4540854108568,0.0,1.0,2.0,3.0,5.0,8.0,1.0,BH_56
BH_99,150.0,"BH_99,vdBergh-Hagen_99",o,32.42183183872613,643,31.17299127416311,484.0,159.5537676530022,-59.10926371381256,286.55679764388526,-0.5401756672366425,0.3648332913559798,0.269891927498995,1.712739402086429,2.232414383375772,2.803120370694564,2.0736455485977783,13.163218570281389,17.160742552673028,-14.477346041009442,0.2483446100224806,0.0112883913646582,0.980133336936442,0.2682811553716712,0.0121945979714395,2.224242738987224,0.0690434500791597,0.0031383386399618,439.9974711724458,440.2142015884832,440.43114562039256,351.0,False,-7996.544425541278,-421.9432739436073,16.328119114051212,5.823298613911017,13.658571183507007,1.1669304884098697,137.0,0.9536664485931396,0.9892712235450744,0.994290292263031,0.9999667406082152,0.9999667406082152,,7.410183906555176,7.65122389793396,7.942173480987549,7.95115738583263e-07,0.1121162176132202,0.1771717369556427,0.0703523010015487,0.517912358045578,0.7987854480743408,8.008720397949219,8.169609546661377,8.366762161254883,20.0,False,False,1.0,m:1,hunt,m6,44.7944179612352,8.632294,125.44036806795748,-421.943163354812,-4.150209307413576,-23.67507899830724,-16.9661571660636,-13.121708811403066,0.1235768454898078,0.4156748414125104,0.0040885544440811,0.1949119455024765,0.615184727950822,0.0410377717755875,87.0,768.4952853877555,854.5423019358565,964.790103505752,7.0,9.0,11.0,7.0,9.0,11.0,0.9025829928250816,BH_99
BH_164,161.0,"Alessi_7,BH_164,MWSC_2255,vdBergh-Hagen_164",o,26.34011969367313,819,22.48490235495172,352.0,222.32385290066017,-66.39249342894696,314.3596687558989,-6.171668451200395,0.4612405623780738,0.3403526692675382,2.170501246391074,17.654095411978776,3.318584765104358,2.448783045935617,15.623700248110495,131.19527765791676,-7.436690462400396,0.3498559831865642,0.0186473865591679,-10.696061531624013,0.2971309675956724,0.0158371337857082,2.374879068094172,0.1038229760839191,0.0055337832188157,411.9234874504351,412.2291253550336,412.5352171492232,245.0,False,-7835.544214767108,-293.0214208550668,-24.25152566782908,-2.752937875998227,7.429624349273639,0.9512659207544694,61.0,0.9364044070243835,0.9876447916030884,0.9934020042419434,0.9998850226402284,0.9998850226402284,,7.036754131317139,7.268447160720825,7.51930046081543,0.0376145541667938,0.2030094861984253,0.2999522089958191,0.2022861987352371,0.6871344745159149,1.0200690031051636,7.85969352722168,8.054358959197998,8.206348419189453,40.0,False,False,1.0,m:1,hunt,m6,18.55441049871625,-0.973872335,286.54379573137487,-293.0212194065959,-44.31782819931056,-18.636538631759947,-13.692137982781771,-12.115172343592594,0.4252182562340181,0.4348304650520163,0.0657656871574801,0.5162926257455862,0.4619396890454983,0.1084582278796399,117.0,798.5275978714163,896.4307604212461,988.8365746020806,3.0,6.0,8.0,7.0,10.0,13.0,0.2495460427517226,BH_164
Briceno_1,290.0,"ASCC_16,Briceno_1",o,18.03376996666994,171,18.1253593847977,170.0,81.08336306946813,1.6956122748292637,201.043033789842,-18.453290125478965,0.3186404726437076,0.4110423504554391,0.9910637741388928,1.2737429351861835,1.902541886544779,2.45427279342495,5.917983231024135,7.606452434839554,1.3839792622846514,0.1786985909794836,0.013705556283762,-0.0161936034604713,0.1797527695157767,0.0137864080866951,2.887806260142829,0.0445083179296257,0.003413632156451,341.8114931769514,342.0987162456153,342.38642242542767,155.0,False,-8425.117170925723,-116.52058449668172,-86.70962121946405,11.585375282027693,21.896729953906885,2.850711426740323,59.0,0.989949107170105,0.9979783892631532,0.9989017844200134,0.999984622001648,0.999994158744812,,6.638452053070068,6.913410663604736,7.053053379058838,0.0472023487091064,0.1773562580347061,0.2620040774345398,0.0946892723441124,0.5937876999378204,0.8843415975570679,7.469862461090088,7.639223098754883,7.779975891113281,80.0,False,False,2.0,1:m,hunt,none,8.192390845554927,20.62309511444092,-302.8675310403105,-116.52102527998592,-108.28499880475304,-18.437821308119013,-8.396441107254812,-4.584976915054719,0.5089975312385491,0.1958246035854927,0.1819831821273823,0.5837090535322311,0.2341326281114537,0.2141094138571256,45.0,175.26290320517154,208.7964821225528,271.849804099067,0.0,0.0,2.0,1.0,3.0,4.0,0.2160314282873149,Briceno_1
CWNU_45,348.0,CWNU_45,o,18.04904854677959,225,18.45571952745285,221.0,108.0993784435756,-27.983832768210306,240.25711768795207,-8.174119933587248,0.977636454419306,1.7335309162954438,2.634333980474751,3.3242944245726664,10.243904925959544,18.168126325684828,27.6199579537773,34.86849386425354,-3.138880394545916,0.2825239203218657,0.01900461548537,6.275416937024091,0.2493309972588748,0.0167718178556014,1.6127697359242683,0.0902479840184325,0.0060707363562213,599.6884771666832,600.300401429174,600.9135757866693,170.0,False,-8416.979933559594,-515.9214211094951,-63.7977799073424,36.46084872351959,10.383258727371436,1.3633886649507256,58.0,0.6057881116867065,0.9425209760665894,0.9717074036598206,0.9995467066764832,0.999741554260254,,7.261670112609863,7.520049810409546,7.730073928833008,0.0072592198848724,0.128253623843193,0.1987779140472412,0.0788596272468566,0.5966742038726807,0.802947998046875,8.680538177490234,8.86095905303955,9.03440761566162,80.0,False,False,1.0,1:1,hunt,m6,33.11691019851208,36.442863,-294.788591987493,-515.9218206930536,-85.35181850917577,-35.85025440308346,-22.17832454776701,-5.401224061995633,0.6016072892365969,1.0528980307975644,0.1741867818511053,0.6737059225999263,1.122306406147068,0.2433574999666797,37.0,386.8817547163813,463.1493393521805,567.1481980151759,2.0,4.0,7.0,3.0,5.0,7.0,0.7047188747054107,CWNU_45
CWNU_52,351.0,CWNU_52,o,8.214429523939035,67,8.552520167248778,64.0,72.33883294781101,26.185389877962404,175.0899578141645,-11.793087441201966,0.735502956875161,1.8052713118407109,1.8052713118407109,2.017937820814183,7.752814501437302,19.03431896957625,19.03431896957625,21.278377795003987,-1.728009976284062,0.1932260908161373,0.0241532613520171,-2.2813842084879536,0.1601223322114426,0.0200152915264303,1.615992654428418,0.0539187022710706,0.0067398377838838,602.7158199402116,603.9121204989115,605.1131794569006,65.0,False,-8711.28268524189,50.59943892281783,-101.11830242007636,-7.845184870267975,8.75519034810801,1.572478606773844,31.0,0.4151532053947449,0.8433480262756348,0.9007879793643953,0.9955335855484008,0.9955335855484008,,7.561690330505371,7.7443296909332275,8.00230598449707,1.7831711769104004,1.9872704148292544,2.2250289916992188,2.121557235717773,2.4614871740341187,2.7934679985046387,8.692729949951172,8.822861671447754,8.976387977600098,40.0,False,False,1.0,1:1,hunt,none,55.50469121683887,-7.3385373,-588.9953842346188,50.59870974153657,-123.42632299593528,3.4400314910757714,-2.3741795483637453,-7.614833941046224,2.3381443123120107,0.2008625000452752,0.4899674306914079,2.837133583060299,0.2880987264415485,0.6458599295551207,14.0,221.73556251769136,268.6272144305101,340.4161235399917,2.0,3.0,5.0,2.0,3.0,5.0,1.0,CWNU_52
CWNU_88,366.0,CWNU_88,o,11.03373442982269,58,11.632366614671469,54.0,131.1728233329197,-59.95995213997928,276.2958311812526,-10.56908524383145,0.7367200423303297,0.8327380358393217,2.4797264175642724,4.248543668326583,6.847108521094517,7.739622419557912,23.0598160221748,39.55650133492909,-7.708201912592499,0.3087486818145393,0.0420153738445856,6.61704216020197,0.3152949350130904,0.0429062060703363,1.829155153173923,0.037553111400446,0.0051103311769437,531.5669527805022,532.4801508319804,533.3964919147619,46.0,False,-8064.821855460042,-520.2893094680686,-77.01538893400567,14.799278819015363,23.84844265956224,7.190576012370308,11.0,0.9588879942893982,0.9914273023605348,0.9957878589630128,0.9999904036521912,0.9999904036521912,,6.931637763977051,7.170353651046753,7.364618301391602,0.1314000785350799,0.2809737622737884,0.3993626534938812,0.1492574214935302,0.6482532918453217,0.9545205235481262,8.450281143188477,8.588554382324219,8.761157989501953,40.0,False,False,1.0,1:1,hunt,m6,14.803133338623814,18.96512,57.40216731810111,-520.2893995320928,-97.66802420325446,-23.9301115690667,-20.03168066100443,-8.434775901126049,0.1972270916309071,1.787653147440551,0.3355758372710653,0.1860192134828768,1.45891581988494,0.3334541523046902,8.0,85.02908459594647,106.53788895515102,151.72116286230977,0.0,1.0,1.0,0.0,1.0,3.0,0.2647620119827677,CWNU_88
CWNU_311,462.0,"CWNU_294,CWNU_311",o,9.77265233797034,82,10.005908464548057,78.0,333.43358294942885,42.47926754764844,94.38014674879298,-11.483532267028789,1.2126267113963238,2.984987236216249,2.984987236216249,3.4841241736263178,13.467863919065616,33.17740269694448,33.17740269694448,38.737905440375336,-1.1330549218465062,0.2055796103902361,0.0232773071533258,-4.475318616576194,0.1866700207821324,0.0211362177494902,1.5529551816365488,0.0522711567282061,0.005918543031152,635.351179734246,636.2523074157652,637.1559948924828,75.0,False,-8169.916948873446,621.6948996562855,-105.74589407100667,-6.715831524382509,12.89663819832403,2.2117552041074053,34.0,0.091311365365982,0.5193111300468445,0.7270742058753967,0.9949812293052672,0.9934942126274108,,7.495455741882324,7.690748691558838,8.01315975189209,0.424259752035141,0.6233596801757812,0.8234096169471741,0.5608503222465515,1.119812786579132,1.4914090633392334,8.849379539489746,8.99916696548462,9.174488067626951,80.0,False,False,2.0,1:m,hunt,none,49.06238900308514,-7.4408064,-47.62010799332222,621.6946693035177,-126.66910501846613,11.511807949208391,-4.551883602273176,-7.604599697822641,0.135080834664933,1.763520461735311,0.3593139359228701,0.2495725995659428,3.121909938716473,0.5701805445536776,17.0,201.9796473197751,249.3436027134115,335.3366738821401,1.0,3.0,4.0,1.0,3.0,4.0,1.0,CWNU_311
CWNU_313,464.0,CWNU_313,o,9.798864185177456,67,9.798864185177456,67.0,295.1379742965349,-1.9924842303369417,36.79662890043865,-11.82993995019836,1.855554164418244,3.712462076836944,3.712462076836944,3.712462076836932,18.46190287894839,36.976121209859706,36.976121209859706,36.97612120985959,0.55610600044698,0.1568885515943713,0.0191669871741498,-2.5288288155941427,0.2015603458688241,0.0246245154590589,1.7217187075123914,0.0469169500374227,0.0057318177169644,568.7653410916105,569.8671050093711,570.9731456987244,60.0,False,-7675.635265791317,334.08688885717345,-97.1693530474187,-15.902764377184864,12.592209563352382,2.6256571987863158,23.0,0.7360831499099731,0.9515941143035888,0.9754276871681212,0.9997831583023072,0.999908447265625,,7.358922481536865,7.597844362258911,7.797992706298828,0.4613010287284851,0.6598162949085236,0.8147134780883789,0.2361602485179901,0.6648735404014587,1.0481892824172974,8.57474136352539,8.709809303283691,8.876832008361816,20.0,False,False,1.0,1:1,hunt,none,39.61360458797424,-14.580773,446.6382717940978,334.0871327227671,-116.82704862155484,-8.649357322195597,-13.506401069765074,-1.480187626239874,1.7303859540448343,1.2943353008429312,0.4526165730832048,2.0860252411975497,1.5316693618226518,0.5086874333780973,7.0,169.1828538617682,209.7599234558705,297.0815829767716,1.0,2.0,4.0,1.0,2.0,4.0,0.9815271426729056,CWNU_313
CWNU_338,476.0,"CWNU_338,OC_0451,Theia_472",o,16.267944662666647,132,16.267944662666647,132.0,124.44272366777165,-39.32858690786283,256.8982645792319,-2.0486267577386297,0.6754523004802726,0.4617619375486804,3.4139528105169896,3.4139528105169874,7.125328999894935,4.870994640144827,36.054711201903785,36.05471120190376,-5.385490901546725,0.257874007528114,0.022445051381198,5.352312813424481,0.2008571354974834,0.0174823696646889,1.6104097960762531,0.0449921773544465,0.0039160663851025,603.5846091614344,604.3837089708542,605.1849274791992,110.0,False,-8258.943388375359,-588.2746615939473,-0.4556627722879298,24.2046447132845,22.078430130054628,3.731935832428389,35.0,0.9251142740249634,0.9831764698028564,0.9907958507537842,0.999589502811432,0.9998729228973388,,6.813234329223633,7.01497220993042,7.202332019805908,0.1363791227340698,0.3166289925575256,0.4089884161949157,0.3539713323116302,0.8845455944538116,1.2299216985702517,8.717572212219238,8.855750560760498,9.044654846191406,40.0,False,False,3.0,m:m,hunt,gamma_velorum,10.350759310864907,28.067228000000004,-136.91462221035522,-588.2748206885324,-21.605305789009947,-28.65611269510581,-25.091328820006463,-4.663358024545919,0.3625295894659928,1.5576643735661264,0.0572076416055722,0.7492022647188911,2.99659575687774,0.0851524868406826,11.0,227.4529376850501,270.32761709730335,370.2208659401616,0.0,1.0,2.0,1.0,2.0,5.0,0.2884009771242487,CWNU_338
CWNU_515,551.0,CWNU_515,o,12.98053428949734,69,12.98053428949734,69.0,131.90219361541716,-63.58268838423769,279.45500373329804,-12.482712000761998,1.4258198634804824,1.0535400651398177,6.700985984360346,6.700985984360315,5.057606555790543,3.736721447028864,23.87348984327824,23.87348984327813,-27.1014947161951,1.4576690061514217,0.1754827268222242,14.774458683864149,1.9091231638586328,0.2298314207269242,4.868744738071624,0.1099272150688548,0.0132336815634069,203.07631407429992,203.1951561553732,203.31413741279792,58.0,False,-8089.495640645604,-195.69667581463847,-23.20318065739324,8.117513514978373,13.172431921815011,2.945445320616656,20.0,0.9712478518486024,0.9941178560256958,0.9969227910041808,0.9999868869781494,0.9999868869781494,,7.077078342437744,7.328535318374634,7.582147598266602,0.0002102887665387,0.1186603009700775,0.1912963092327118,0.0133482813835144,0.5015328228473663,0.7184227108955383,6.471583843231201,6.605322599411011,6.77507209777832,40.0,False,False,1.0,1:1,hunt,m6,21.3076384180439,11.565309377929688,32.590427900514854,-195.6967100101868,-43.91962187287964,-25.912234870660946,-13.122019944121332,-13.557365254179546,0.0381444347052095,0.2290470195662806,0.0514043311711276,0.3217723760754294,1.711635927862161,0.3458861695192369,15.0,32.468062115687886,42.30085947623269,59.52993441433927,0.0,0.0,1.0,0.0,0.0,1.0,0.3959267814747979,CWNU_515
CWNU_519,553.0,CWNU_519,o,16.76560035181842,287,16.783141836809005,285.0,313.9317506187997,56.75453926903327,94.66660554950997,7.4424548900440595,1.6139547391076308,2.286383221921433,4.78031433353525,5.144131358314072,9.055524693155062,12.831783163059416,26.876528450859304,28.93267243043286,5.011948888583506,0.4261542519704095,0.0252431992906937,3.489551357011345,0.3256072300023415,0.0192873077282133,3.072004435954751,0.1126619216359858,0.0066735162847259,321.2323230653099,321.38826157901065,321.5443515633347,217.0,False,-8147.793534698467,317.6242402560806,62.49622977230013,-10.604851290994498,17.181308679441265,2.068386502504467,69.0,0.8741471767425537,0.9750642776489258,0.9859550297260284,0.9997696280479432,0.9997696280479432,,7.089168548583984,7.353912115097046,7.581993103027344,0.0060903429985046,0.1323053687810897,0.2054553031921386,0.1587598472833633,0.6704395413398743,1.0040115118026731,7.366394996643066,7.521643877029419,7.676775455474853,80.0,False,False,1.0,1:1,hunt,none,22.589785914829594,-7.439636999999999,-25.92710155135692,317.6242772863084,41.62953956356563,-8.290613665627898,-7.896115670551497,-3.6504706969873375,0.025172028733948,0.3083741319329647,0.0404171659527037,0.2466423739501236,2.468538238904104,0.3064562981607144,48.0,225.61807843857795,263.56666374036854,332.1856433056032,1.0,2.0,3.0,1.0,3.0,5.0,0.492095029096226,CWNU_519
CWNU_522,554.0,"CWNU_522,LISC-III_3611",o,16.61709431347365,173,16.953293389339258,171.0,75.67800299617745,8.081013793717485,192.31521477926512,-19.780621803231018,1.554620890314985,3.523109823481983,3.523109823481983,4.442345178464275,10.342597365540456,23.46240589714727,23.46240589714727,29.606174402191503,0.8831684739280051,0.4353621883793763,0.0332929786488494,-4.483883339508075,0.356890576675806,0.027292104519856,2.5747747352780945,0.1527751345467984,0.0116830065364091,380.6882425262711,381.084386074861,381.4813549348972,133.0,False,-8472.649267073244,-76.4849214510712,-107.26942879907097,17.201347879319755,9.807358155984634,1.347144247152824,53.0,0.5689888596534729,0.9181311130523682,0.9641268849372864,0.999488651752472,0.999488651752472,,7.267022609710693,7.553941011428833,7.782350063323975,0.0186492502689361,0.1752318143844604,0.2543912529945373,0.0781272798776626,0.5730220377445221,0.8369433879852295,7.706390857696533,7.857981443405151,8.02834415435791,20.0,False,False,2.0,1:m,hunt,none,35.80478015257619,17.923932999999998,-350.34688561426003,-76.48543677775717,-128.966456923333,-14.09914837250672,-10.863512525751151,-8.757331221895905,0.7291415561948611,0.1591814075943887,0.2684048494769797,1.157644209252228,0.240558852974308,0.4163949546510907,37.0,240.8533698580897,300.9935237811005,367.30009500371233,1.0,3.0,4.0,1.0,3.0,5.0,0.9966572735378706,CWNU_522
